sample,Treatment,1-Hexadecanoyl-sn-glycero-3-phosphocholine,Acylcarnitine C16:0,Acylcarnitine C18:0,Acylcarnitine C18:1,Acylcarnitine C18:2,CE (18:1),CE (18:2),CE (20:4),CE (22:6),Cholesterol,DG (36:3),LPC (15:0),LPC (16:0),LPC (16:1),LPC (18:0),LPC (18:1),LPC (18:2),LPC (20:1),LPC (20:2),LPC (20:3),LPC (20:4),LPC (20:5),LPC (22:6),N-Stearoyl-4-sphingenyl-1-O-phosphorylcholine,N-Tetracosenoyl-4-sphingenyl-1-O-phosphorylcholine,Oleoyl ethylamide,PC (16:0/16:0),PC (18:1/16:0),PC 32:0,PC (32:1),PC 32:1,PC (32:2),PC (33:1),PC (33:2),PC 33:2,PC (34:0),PC (34:2),PC (34:3),PC (34:4),PC (35:1),PC (35:2),PC (35:3),PC (35:4),PC (36:2),PC 36:2,PC (36:3) A,PC (36:4),PC 36:4,PC (36:5) C,PC (36:6),PC (37:2),PC (37:4),PC (37:6),PC (38:2),PC (38:4) A,PC (38:5) A,PC 38:6,PC (38:6) A,PC (39:6),PC (40:4),PC 40:6,PC (40:6) A,PC (40:7),PC (40:8),PC 42:10,PC-O (32:0)  (plasmanyl/plasmenyl),PC-O (34:1)  (plasmanyl/plasmenyl),PC-O (34:2)  (plasmanyl/plasmenyl),PC-O (36:2)  (plasmanyl/plasmenyl),PC-O (36:3) (plasmanyl/plasmenyl),PC-O (36:4) (plasmanyl/plasmenyl),PC-O (36:5) (plasmanyl/plasmenyl),PC-O (38:4) (plasmanyl/plasmenyl),PC-O (38:6) (plasmanyl/plasmenyl),PC-O (40:4) (plasmanyl/plasmenyl),PC-O (40:7) (plasmanyl/plasmenyl),PC-O (40:8) (plasmanyl/plasmenyl),PE (38:6),PE-O (36:5) (plasmanyl/plasmenyl),PE-O (38:5) (plasmanyl/plasmenyl),plasmenyl-PE 40:6,SM (33:1),SM (34:0),SM 34:1,SM (d16:1/20:0),SM (d16:1/20:1),SM (d18:1/14:0),SM (d18:1/16:0),SM (d18:1/16:1),SM (d18:2/23:0),SM (d18:2/24:1),SM (d38:1),SM (d40:1),SM (d40:2) A,SM (d41:1),SM (d42:1),TG (46:0),TG (48:0),TG (48:1),TG (48:2),TG (49:1),TG (49:2),TG (50:0),TG (50:1),TG (50:2),TG (50:3),TG (50:4),TG (51:1),TG (51:2),TG (51:3),TG (51:4),TG (52:0),TG (52:1),TG (52:2),TG (52:3),TG (52:4),TG (52:5),TG (52:6),TG (53:3),TG (53:4),TG (53:5),TG (54:1),TG (54:2),TG (54:3),TG (54:4),TG (54:5),TG (54:6),TG 54:7;TG(16:0/18:2/20:5),TG (54:8),TG 55:4,TG (56:1),TG (56:2),TG (56:3),TG (56:4),TG (56:5),TG (56:6),TG (56:7),TG (56:8),TG (58:10),TG (58:2),TG (58:3),TG (58:4)  A,TG 58:5,TG (58:6),TG (58:8),TG (58:9),CSH_posESI #033,CSH_posESI #034,CSH_posESI #036,CSH_posESI #037,CSH_posESI #042,CSH_posESI #061,CSH_posESI #081,CSH_posESI #100,CSH_posESI #106,CSH_posESI #124,CSH_posESI #125,CSH_posESI #134,CSH_posESI #141,CSH_posESI #155,CSH_posESI #159,CSH_posESI #165,CSH_posESI #170,CSH_posESI #187,CSH_posESI #192,CSH_posESI #196,CSH_posESI #201,CSH_posESI #203,CSH_posESI #211,CSH_posESI #230,CSH_posESI #231,CSH_posESI #261,CSH_posESI #270,CSH_posESI #275,CSH_posESI #284,CSH_posESI #285,CSH_posESI #286,CSH_posESI #288,CSH_posESI #290,CSH_posESI #296,CSH_posESI #301,CSH_posESI #303,CSH_posESI #308,CSH_posESI #310,PC-O (36:3)  (plasmanyl/plasmenyl),PC-O (36:4)  (plasmanyl/plasmenyl),PC-O (36:5)  (plasmanyl/plasmenyl),PC-O (38:4)  (plasmanyl/plasmenyl),PC-O (38:6)  (plasmanyl/plasmenyl),PC-O (40:4)  (plasmanyl/plasmenyl),256.092m/z_0.46ri,254.0949m/z_0.46ri,221.1114m/z_0.47ri,240.0845m/z_0.47ri,242.0778m/z_0.47ri,125.0158m/z_0.48ri,238.0996m/z_0.48ri,386.1368m/z_0.49ri,207.0564m/z_0.49ri,226.0825m/z_0.5ri,224.0838m/z_0.5ri,566.3214m/z_1.15ri,991.671m/z_1.41ri,482.3734m/z_1.68ri,546.354m/z_2.15ri,538.3886m/z_2.61ri,552.4079m/z_2.99ri,391.2844m/z_3.38ri,723.5378m/z_4.19ri,802.5425m/z_4.22ri,599.501m/z_4.33ri,852.5552m/z_4.38ri,575.4977m/z_4.4ri,778.5392m/z_4.55ri,805.5605m/z_4.61ri,820.5416m/z_4.63ri,1634.114m/z_4.73ri,886.5114m/z_4.73ri,1635.1168m/z_4.73ri,793.5532m/z_4.74ri,844.5262m/z_4.74ri,1612.1314m/z_4.75ri,651.5328m/z_4.75ri,1613.1346m/z_4.75ri,1231.8184m/z_4.76ri,854.5668m/z_4.79ri,931.5248m/z_4.88ri,909.5465m/z_4.89ri,862.5095m/z_4.89ri,1587.1211m/z_4.89ri,1195.3361m/z_4.89ri,904.5918m/z_4.89ri,1586.115m/z_4.89ri,1195.8356m/z_4.9ri,846.543m/z_4.9ri,830.5665m/z_4.91ri,817.5754m/z_4.92ri,1564.1272m/z_4.92ri,898.5457m/z_4.93ri,809.5875m/z_4.94ri,1563.1213m/z_4.95ri,1184.3469m/z_4.95ri,1184.8422m/z_4.96ri,790.5693m/z_4.96ri,760.9151m/z_4.98ri,1539.1168m/z_4.98ri,769.5645m/z_4.98ri,1597.0884m/z_4.99ri,1538.1134m/z_4.99ri,1188.817m/z_4.99ri,1590.1406m/z_5.02ri,1172.3431m/z_5.02ri,1172.8409m/z_5.02ri,796.5374m/z_5.02ri,794.0616m/z_5.04ri,822.5576m/z_5.07ri,814.5723m/z_5.07ri,788.5674m/z_5.15ri,818.5882m/z_5.15ri,742.5658m/z_5.25ri,794.5962m/z_5.31ri,924.5697m/z_5.35ri,914.5414m/z_5.35ri,872.5574m/z_5.36ri,1691.1708m/z_5.36ri,860.618m/z_5.4ri,798.584m/z_5.46ri,840.5305m/z_5.47ri,1542.1412m/z_5.47ri,1187.8647m/z_5.49ri,808.0754m/z_5.49ri,1593.158m/z_5.49ri,1592.1591m/z_5.49ri,1212.8686m/z_5.5ri,1212.3655m/z_5.5ri,1570.1616m/z_5.5ri,792.5573m/z_5.51ri,1237.877m/z_5.51ri,890.5419m/z_5.51ri,1642.1717m/z_5.52ri,1643.1741m/z_5.52ri,1620.1863m/z_5.52ri,1561.1395m/z_5.53ri,837.6166m/z_5.53ri,1606.1232m/z_5.54ri,1605.1177m/z_5.54ri,848.5676m/z_5.56ri,820.595m/z_5.57ri,1559.1257m/z_5.58ri,1624.1589m/z_5.61ri,1594.1732m/z_5.62ri,1595.675m/z_5.62ri,1572.1906m/z_5.62ri,1595.1772m/z_5.62ri,1235.8674m/z_5.62ri,848.6071m/z_5.64ri,820.6126m/z_5.69ri,744.5628m/z_5.78ri,902.5825m/z_5.79ri,813.6167m/z_5.79ri,794.6165m/z_5.8ri,824.6142m/z_5.84ri,1301.9347m/z_5.85ri,1126.0435m/z_5.91ri,822.6106m/z_5.93ri,833.647m/z_6.11ri,789.6189m/z_6.12ri,846.6375m/z_6.25ri,773.644m/z_6.36ri,848.6482m/z_6.38ri,802.6337m/z_6.45ri,835.6641m/z_6.68ri,800.653m/z_6.68ri,809.645m/z_6.7ri,790.6355m/z_6.71ri,837.6773m/z_7.36ri,647.4586m/z_7.53ri,961.6744m/z_8.68ri,971.7124m/z_8.87ri,987.6849m/z_8.87ri,966.7443m/z_8.87ri,937.6749m/z_8.9ri,921.7039m/z_8.91ri,963.6857m/z_9.04ri,942.7524m/z_9.05ri,1013.6994m/z_9.05ri,947.7105m/z_9.05ri,992.7649m/z_9.05ri,913.6708m/z_9.12ri,939.6855m/z_9.22ri,923.7134m/z_9.23ri,989.6986m/z_9.24ri,973.7264m/z_9.24ri,918.7488m/z_9.24ri,995.7816m/z_9.24ri,968.7663m/z_9.25ri,889.668m/z_9.31ri,915.6833m/z_9.36ri,899.7137m/z_9.4ri,965.6997m/z_9.4ri,971.7792m/z_9.44ri,999.7444m/z_9.45ri,1015.7146m/z_9.47ri,1001.7543m/z_9.58ri,941.6986m/z_9.59ri,997.7978m/z_9.63ri,991.7134m/z_9.64ri,975.7411m/z_9.65ri,743.631m/z_9.68ri,891.6838m/z_9.69ri,917.6983m/z_9.71ri,937.7846m/z_9.72ri,904.7246m/z_9.73ri,993.7292m/z_9.77ri,967.7122m/z_9.81ri,977.7609m/z_9.81ri,735.5478m/z_9.88ri,943.7119m/z_9.98ri,934.7804m/z_9.99ri,972.7914m/z_10.08ri,913.7914m/z_10.09ri,575.5019m/z_10.09ri,673.588m/z_10.14ri,1369.1596m/z_10.15ri,919.7149m/z_10.15ri,1368.1562m/z_10.16ri,711.5447m/z_10.17ri,910.7839m/z_10.17ri,975.81m/z_10.2ri,979.7754m/z_10.22ri,995.7473m/z_10.23ri,969.7294m/z_10.24ri,881.7054m/z_10.26ri,721.5826m/z_10.29ri,945.7282m/z_10.29ri,907.725m/z_10.31ri,709.5892m/z_10.32ri,383.3642m/z_10.33ri,704.6341m/z_10.33ri,924.7918m/z_10.39ri,687.5478m/z_10.39ri,1320.1561m/z_10.4ri,869.6991m/z_10.46ri,915.8042m/z_10.48ri,941.8238m/z_10.52ri,927.8141m/z_10.52ri,921.7312m/z_10.53ri,383.3626m/z_10.57ri,680.6348m/z_10.59ri,971.748m/z_10.6ri,981.7924m/z_10.61ri,973.7577m/z_10.7ri,883.7242m/z_10.7ri,909.7364m/z_10.71ri,947.7456m/z_10.72ri,919.7668m/z_10.72ri,699.6013m/z_10.77ri,871.7144m/z_10.79ri,1324.1861m/z_10.84ri,369.351m/z_10.86ri,1298.1702m/z_10.86ri,955.8406m/z_10.9ri,923.7454m/z_10.91ri,949.7539m/z_10.92ri,959.801m/z_10.94ri,839.7608m/z_11.03ri,921.7734m/z_11.06ri,911.75m/z_11.1ri,937.7718m/z_11.1ri,873.7413m/z_11.14ri,977.7892m/z_11.26ri,867.7817m/z_11.4ri,927.7771m/z_11.57ri,901.7629m/z_11.57ri,953.7933m/z_11.58ri,864.8277m/z_11.72ri,890.8511m/z_11.75ri,916.8605m/z_11.75ri,960.8802m/z_11.84ri,897.7967m/z_11.91ri,923.8381m/z_11.91ri
Inj003_Manami_7_CSHMS_6530B.d,1,161732.0664,23467.2316,15294.0978,40531.0226,64125.893,9466.6738,503155.2328,165840.4721,125797.9935,120203.4042,7558.5479,11767.2028,2152068.312,7149.538,1327987.401,185132.653,1039787.059,5113.6089,7088.6149,9664.4201,167100.1439,57914.37,57112.1903,9304.878,100710.2918,13249.0693,275620.5809,1614660.78,24352.0311,23710.8206,3738.5399,11829.593,15197.7106,148949.6654,19347.9947,64250.3623,16633086.41,69282.676,3597.5914,36096.7448,815424.4055,37314.9202,24966.9463,14101964.56,1127689.359,3936408.828,5635332.463,841408.3298,1004026.279,2317.0604,192900.6754,153138.286,11560.8543,75584.8022,4880506.73,634215.5168,646069.9054,3589737.341,54794.2634,34948.4978,222893.1697,1464681.867,337246.7499,93445.1672,15610.5645,12801.0557,57741.0476,52699.7648,23340.7971,24543.1553,102854.2643,82838.6744,37040.7506,54273.1847,11027.3048,10601.9788,19097.5038,16210.5924,15383.8939,15634.9481,16589.5156,39762.7273,41377.8716,132177.0612,53227.8002,60769.6708,7471.4226,780108.2465,100501.5329,10618.352,78726.2824,12456.9887,72652.8595,22004.9892,40748.4645,67821.078,20719.9196,415554.3988,48922.5613,81561.7872,70503.4581,169473.6702,252803.238,1202557.054,3020303.595,216417.3123,74973.7201,40355.6457,202463.4686,160164.6003,219295.6231,78377.6086,531449.9054,2679737.999,5054905.522,7611278.236,788552.4732,53845.9239,162199.48,354086.3709,52024.8062,92760.6481,536054.6945,2999180.578,5706270.56,5522782.179,4912334.781,491619.7407,19113.3821,47487.7671,20421.414,49846.8919,123414.7165,50167.8455,130245.7349,124352.343,888823.3161,1991910.834,1451741.536,19600.1405,22745.7087,38830.055,26815.3832,21564.5855,1267736.373,1324247.264,41558,31441,8837,25314,41691,17190,26735,15519,9114,25112,15505,94916,65992,44983,778062,15692,20399,9723,141563,73168,226033,87559,165828,54552,42904,602954,157497,68019,103780,69592,95952,10316,55527,38740,23436,35051,4389,18587,24543,102854,82839,37041,54273,11027,106181,339709,1004291,660245,199904,26054,989011,77862,28794,110877,336789,7621,14781,8209,99691,11964,16902,28941,8588,13010,14176,7503,10369,10158,241947,29919,13519,22250,14885,28256,33937,15830,14276,17021,10423,31304,8319,38625,31541,45955,22161,39758,45951,31792,5786,97719,10818,38261,6097,342293,14432,8923,11214,19514,62074,226286,16430,13380,222662,16768,23702,20766,28293,34134,46478,32548,11373,15888,40422,41486,214792,13639,8424,18430,4172,6384,20442,9674,5158,3325,24835,12922,12632,8961,6373,6333,29757,18722,27171,30216,31646,25005,8948,82197,13862,14356,38631,26568,11775,17338,188701,27571,354326,205940,31313,9987,17383,99205,3113,191488,19192,37546,13822,24724,14417,7146,333949,9150,5099,5298,6572,6638,18936,5293,10322,4444,92859,2669,12434,16458,8410,7830,7502,58320,53597,121388,54104,220676,21828,48389,47928,102805,100293,48004,23342,101160,22198,130991,247265,221858,197223,52391,25019,6783,170008,12070,27496,79186,6101,29458,211739,28651,42292,10533,105742,14258,30144,79659,39525,114404,39406,14104,7957,7350,68857,6344,7699,35447,147119,14721,5798,142623,18616,2908,20508,28316,34713,24661,24497,927303,17839,68605,53883,15004,22608,464110,175931,26255,50044,23275,13003,11248,44359,39461,48410,28939,11800,51459,5968,57672,8352,32867,122998,32422,11109,18912,20307,30552,15821,29257,12045,13754,25361,20289,14579,8940,37653,13156,24744,10775,13053
Inj004_Manami_52_CSHMS_6530B.d,1,227004.6642,19341.954,6778.5244,29927.0346,27784.1601,23372.5519,335142.6731,252925.6775,180628.3464,87133.397,12283.3271,11404.8656,2631933.069,20421.0312,2486857.937,339849.584,1517107.466,12381.9983,13397.0171,42340.4858,820606.3482,107537.1093,241546.6488,17512.8696,475025.4245,8463.9818,303507.5133,2133247.549,38121.386,33007.7903,5118.2207,17343.0436,19517.1293,56030.4958,9130.611,99689.3148,9996722.43,150366.271,5539.1641,34332.183,277392.6666,34611.4769,18831.3899,9484527.069,1057216.617,1600047.955,6834483.588,844649.4941,997891.8066,5818.3629,75082.5134,191782.8922,13506.946,77072.0602,8722595.537,1155389.563,978614.7536,5660962.568,91082.0962,59031.1287,589763.0747,3359023.889,991307.7139,106870.5118,28611.6466,16923.8499,47340.7621,31620.5551,15150.5619,10767.6842,68502.6356,62117.0415,29285.028,26119.748,12844.781,21240.665,10673.7096,45639.7827,8911.4693,7869.6441,15344.3753,45349.3892,20106.1072,109211.4678,96153.8801,48295.0715,7922.7697,632929.2197,62937.4206,23151.2544,136655.2912,21544.7489,131258.5347,19959.9049,63219.2508,95514.4875,9793.408,61349.1665,32019.0187,36274.6615,14931.3994,28179.6016,31108.0669,386092.6616,841229.6024,237974.0502,78863.6483,9351.4532,47159.8288,87684.5888,74016.6749,17346.4767,128938.0167,2773496.166,7140897.919,7060169.213,445982.3873,42260.0277,95531.8016,131003.5828,46440.0245,24328.6308,200169.0716,1799164.48,3436314.009,3913299.262,1906496.615,139763.3387,9657.0948,11266.1733,7852.1036,14955.4726,59283.8881,69039.3421,100456.5868,211569.4943,1420018.612,1770706.074,839523.4827,4900.5175,5114.2178,13562.4521,11609.0245,35190.4585,609680.9814,1181048.83,30679,35229,16774,32196,49988,10492,22570,6086,4478,8865,14976,174214,39449,42107,977686,23104,38139,12971,172564,110596,389157,62352,203568,48174,36608,119697,253066,108013,74222,67882,53616,4404,51049,11881,28012,13641,4858,13510,10768,68503,62117,29285,26120,12845,73926,217160,732081,883792,313566,12814,224517,35692,10616,37659,107641,50904,28910,5565,283945,14204,18477,38567,7232,4229,12438,7730,6045,11790,22461,4335,31149,26153,33803,6807,35040,31104,7141,32278,25957,97774,8405,48214,24658,39088,18461,61130,36601,26696,7685,147262,13336,36774,8146,514370,8813,9882,15030,23671,19857,92267,9193,6560,89466,10730,9037,6801,9359,29104,17451,15621,4164,7839,15710,14553,71045,28278,17447,28103,20276,17691,21015,13604,8042,9261,34175,23413,21693,17951,11963,18832,26731,46652,38668,69746,81364,104006,19910,127655,17659,17633,36386,31528,6858,11357,109803,13292,114745,113708,25539,15529,25883,25902,7693,460569,20113,44297,12422,23977,7495,15817,309708,13875,11647,16168,5069,77012,9653,18887,32863,8110,364222,9523,34431,45230,24031,13086,10236,72043,65489,86264,71027,135771,11465,61324,73913,157261,176682,85516,41271,188939,15829,64977,90038,215886,101873,68301,33108,18350,180013,31645,59587,191095,8763,58655,185518,17601,24156,12539,126263,26041,39987,143968,18149,43614,25095,11682,12492,14782,61344,14762,14920,22852,74490,21726,10782,74449,16330,3515,75122,16434,30295,18749,17417,572145,18390,65727,19658,25053,17583,385974,172928,7129,24958,21267,11891,27054,13014,32154,62489,11368,5032,22914,23191,107932,23105,23633,112114,26701,8073,6636,8043,14124,6704,8976,5489,11359,7306,6065,5444,7196,36585,15043,4689,11579,15257
Inj005_Manami_40_CSHMS_6530B.d,1,209137.8055,16169.7758,8173.1814,16223.2205,15789.5006,23918.6761,501124.8099,287772.4645,153812.8369,82959.3886,1700.1979,12421.0057,2447942.109,7764.3204,1527838.916,207051.918,951996.7276,10093.7276,9253.9998,17273.6641,234328.7522,48838.619,84395.4559,5236.7419,169321.345,2646.8386,257788.0408,1177876.762,21376.9091,17554.5546,3523.3314,9140.5455,10770.3916,72297.7107,8322.7854,67682.0954,11330339.61,46632.8977,3107.1596,25296.7898,366674.8169,24597.6012,12982.2812,9070380.938,1048207.086,2036468.343,3149598.223,589697.5524,1024387.556,2416.5209,132687.3925,68969.3175,9378.2938,79313.9683,2769899.838,437613.7233,509138.5484,2692435.775,47442.4379,26705.7851,154224.2186,1164530.996,225363.8799,47092.8158,8223.2333,23212.2942,58833.3964,64267.9441,22413.6747,19511.6366,94865.0015,61865.3069,28875.6534,51684.0317,9103.1099,17981.5653,8244.1886,5676.8113,10726.7123,10995.1878,18263.3529,28390.2555,41373.7922,83576.5381,35673.9117,33377.9574,4777.2932,588594.3551,77696.3441,14365.0787,78715.5755,15471.3112,164531.7127,40080.417,55109.2932,111292.3674,8443.4637,53359.7926,13058.9418,16330.8077,11613.7183,17488.7936,30405.708,149232.0378,419250.0494,44146.1588,10945.0296,5213.2833,25774.0507,16601.7066,20480.0613,19488.0259,60960.7543,402167.8062,842426.5124,1283853.388,75276.4854,8251.592,22729.4869,35714.239,8142.7257,21559.882,74576.8679,495456.0614,672841.5509,1002249.828,521111.7802,36319.0574,3510.7841,8429.586,8980.438,18953.9173,38919.1094,32522.6945,20470.5228,18817.7688,122846.2425,127639.493,116103.6771,7090.9768,7651.3541,14362.0484,7287.2676,5779.8954,82085.0925,101420.4146,24673,20796,6145,20479,27244,17710,19325,8051,6401,11515,5968,64310,24384,43779,582360,11631,10704,1319,11180,30667,371911,34211,91397,49276,37749,182776,104761,46307,77260,65629,70009,9397,50901,41486,14661,18532,3057,21933,19512,94865,61865,28876,51684,9103,54475,180142,741033,410311,128102,6939,250669,30528,10316,36308,111753,8278,19469,9278,121282,19110,49666,24759,8732,5344,13233,4744,14413,3760,64768,7188,6822,13799,7590,13103,23544,7404,8678,6551,6245,17656,7004,29991,16166,14363,6089,26154,14546,8942,3291,43481,3653,16206,3335,147828,5795,3881,5461,20558,28254,125538,11352,8461,120563,13766,6969,8453,11843,31576,24322,19178,7867,7697,18547,26299,82431,8241,4641,10176,1878,7102,11853,5646,2204,1458,13506,5566,6038,3993,2346,2153,6788,6533,16624,11894,12111,6414,5241,52638,12423,11172,30996,17187,7774,10173,107559,14139,108096,116957,25421,14704,18711,23250,2125,158399,14873,25641,2420,24774,11136,8253,231012,14266,12709,7726,6382,16575,16516,15746,19108,8709,169214,680,2478,3400,1429,1547,1335,9882,5453,21735,7266,20776,4290,11789,8451,30600,19194,6082,3425,13506,5154,37941,36682,75386,9183,9110,7905,2820,61973,2350,10872,14868,10761,20808,145954,5584,10561,4522,53135,4199,60897,39344,2727,13500,6685,2025,11807,21949,29441,21414,35542,3581,11052,7035,5071,36440,5798,6849,10156,6994,69173,21410,23182,80823,29734,104890,24491,5220,5062,91604,90134,21705,93479,5191,3946,4154,10540,10425,11752,8087,32965,18204,24872,104706,48164,10952,56483,16930,7075,12309,5965,8127,5350,11913,6652,10542,6583,5735,5326,6719,16983,6411,6951,6773,6137
Inj006_Manami_76_CSHMS_6530B.d,1,102569.1971,67533.426,63340.972,118507.081,130096.7523,24542.6404,306163.8726,188833.7701,258074.6272,108276.7926,12876.5595,9035.3441,1566193.183,6649.7786,1030396.051,127566.4829,400585.2312,2307.3358,3561.5616,7798.9086,154845.8056,16269.9967,67854.2009,18655.1136,190253.7665,7862.9574,519820.9717,3685130.51,69905.2664,45836.4062,5456.4699,29808.3892,31885.37,166125.6826,28592.3395,88693.7358,16526060.72,171002.1714,7616.1438,96588.6749,1017088.522,46153.6124,51829.099,14002998.01,1183092.014,3426630.436,10326910.16,907948.0835,1048701.394,8642.3109,112712.7802,493930.9974,37592.5305,90153.7513,10884535.4,1649434.109,1357246.89,10716292.53,336863.3267,109036.4709,895428.8829,6593599.244,1638299.202,266733.2614,45971.9814,18321.1213,67505.0108,40879.9826,23408.1996,20629.7705,151299.6635,115083.6707,60024.5981,92621.8487,25383.6838,13112.1179,30163.3526,141869.9527,9538.2864,10986.15,19190.7282,45075.5245,25976.1483,184711.9798,125973.7345,104478.1732,7324.3548,910268.8071,124569.2722,9048.5725,153432.2855,18079.5722,93188.4423,22481.8687,70518.8935,88258.7709,16750.1743,202918.6618,43956.0679,98234.9192,32769.7744,96415.0782,202124.5153,755908.6139,1953855.136,189977.5419,120593.4769,31385.5349,172008.0204,103358.7364,150568.3958,98917.1316,659550.1202,3343882.333,6061997.101,7686315.074,307146.5606,51463.5415,249012.1172,442375.7999,39595.1445,145574.741,984462.2074,4105549.553,6319733.096,4673870.686,3399734.86,117103.0204,9832.7304,38468.6717,11038.9898,32867.3862,113365.8198,58723.9024,283876.4464,339921.572,2174605.22,4772636.436,2954914.322,8281.5089,8140.3266,24035.3751,72824.4443,88165.6303,3325935.741,2759509.76,34234,49327,15177,34011,44033,14016,21440,12584,12331,20710,10688,109303,66141,42505,963843,23350,17334,12714,300899,59757,259628,122500,148025,50524,39992,499943,419811,180467,95236,68706,83571,6417,55368,26002,41384,29970,10172,11354,20630,151300,115084,60025,92622,25384,94022,279858,3752794,1078082,381117,13469,172455,196063,11707,41691,120632,6405,6112,6227,63767,6852,9830,31420,10851,7024,14856,17397,8812,15134,128932,16916,90903,44037,106778,29232,40384,176609,16410,180841,75005,200258,9149,60969,30115,66673,28452,101911,62429,41196,9687,195774,18215,132532,8889,653959,19837,12945,16365,39222,52559,193973,13803,11245,187630,14870,15086,14903,21700,31666,34143,51642,16908,18882,52605,23188,276978,48952,35338,40274,65040,15391,36276,23326,20607,13564,41255,33102,34759,26611,16232,37784,118492,47055,34911,82199,93770,170572,21909,217884,14884,15482,33260,38135,9392,14120,165133,22997,299858,186975,30531,21646,38135,72326,7458,415980,26087,54401,17066,27771,11941,20660,537272,12289,8124,12995,6735,15019,22742,7758,10373,6172,195523,6713,58058,67918,55852,16249,14897,32538,80112,224948,43547,950865,9711,56781,76493,174875,305880,137865,157823,568835,13644,31078,85928,250051,371604,246388,49885,36561,167388,93951,56350,439232,7577,18798,178158,23469,32692,14958,114005,45471,21020,93855,141894,603655,22166,14335,9081,6909,53900,6439,6378,103253,341869,31297,9104,197305,8102,1333,48100,22792,17985,23975,20447,2451608,9663,38212,31776,16434,24835,491384,174716,13234,18018,53754,23978,50145,25952,44767,96378,17385,3311,23026,15813,116957,15099,27042,119022,29844,28529,11136,16703,33515,12551,18951,5994,8213,36935,22301,10529,3256,31649,15640,11314,8143,16718
Inj010_Manami_63_CSHMS_6530B.d,1,157106.2847,35665.0972,23378.0594,48466.5888,45592.5954,11177.6875,385340.3615,151938.0084,171847.2024,94804.4933,14307.7592,10060.9831,2070604.559,6742.7183,1632532.659,148446.4046,818827.4719,5298.8293,6462.054,12838.3442,274688.1453,42883.8637,79705.0843,18529.7181,212046.4159,1726.398,324071.3218,2143006.692,42012.2016,20877.4662,2850.1062,17029.7176,16926.6373,122138.5055,19418.2773,77319.414,14904775.93,104692.611,6315.3121,45159.3733,716656.7553,34737.3923,32298.9663,13198122.2,1039401.545,2582482.259,8614407.531,822113.3072,940563.5384,5879.2916,177794.4392,335021.0699,21294.4564,99939.0648,9829281.026,1151778.08,1127567.988,7535372.296,158520.5942,47028.2258,645499.0368,4045014.819,1003693.584,173344.6063,25348.7679,11902.8509,42412.3986,38568.3033,17622.4909,15111.1688,88430.4765,72641.8672,27427.1877,44565.2356,11131.9279,9401.561,12871.3869,99834.6972,13601.0594,12167.9486,15058.1702,42501.7735,24736.5806,180919.1908,106929.7678,71486.7829,8349.3261,887547.1038,99160.186,14335.9924,127546.1947,19642.4303,128363.1322,25190.4192,86849.0687,123847.3916,15178.3973,217600.0113,50256.4592,90900.4009,36548.2394,81983.5216,132025.8718,990086.0575,2069771.773,289774.3865,185160.1345,31066.9962,132481.4346,139249.39,196022.2778,51171.9416,470718.1492,2888457.022,8027583.493,10433113.01,1204876.505,140606.6577,245043.8064,497560.3701,85889.9384,91683.6517,548869.4778,3323471.593,5677793.184,6619515.757,6935566.561,986007.7417,30468.6403,43758.3922,38209.1087,64687.4112,234312.718,75654.5156,185096.3235,164184.0091,1658108.696,3274363.737,1688988.244,21460.879,29641.5162,71813.4116,55841.3995,35925.5018,920815.4926,1485631.103,31214,42466,19068,23644,43474,16711,37675,11269,7628,15092,22274,108621,49822,39391,919556,22801,23687,17568,155733,59658,216455,68391,159909,47974,38780,455223,337012,147699,88600,60547,79356,7308,47002,24545,27660,21953,5799,13801,15111,88430,72642,27427,44565,11132,61318,190101,1176846,676468,228758,14640,434053,91468,19533,73821,228859,10830,15372,6393,142555,11892,16324,27063,8980,13062,15696,12688,8391,15236,113970,13502,60211,36667,66443,9692,36680,81107,6524,85287,46827,119987,8338,53825,27180,59537,25807,84114,54000,37216,5758,120055,11810,96183,6925,496263,18248,11135,13526,27154,46074,172095,13102,11202,170497,12788,10796,13806,18974,29573,30733,25731,8011,13496,31765,22705,142336,36407,24088,33317,34040,17037,28556,13837,9112,8209,31691,22433,20887,18238,11982,20445,95492,48645,35860,76417,85662,152255,21760,136343,15742,16364,31546,36081,10603,14452,161226,23852,321434,176169,25933,19066,36081,88650,8280,394986,16574,69610,21605,31038,12734,12957,348567,11174,7470,4985,6427,17286,13063,12140,14605,8396,90849,5371,18396,23962,14526,13488,11853,69917,79140,74090,75683,147240,27141,75950,103758,88442,120689,131738,36553,147456,38851,146366,390758,170639,211195,46916,15845,11021,161480,27979,25309,142160,3624,37725,172712,30260,43609,7521,72550,17903,21215,84973,51553,94270,23995,20155,7396,5701,66484,5600,4977,57515,129828,24091,7857,90969,12984,1491,45598,31197,15662,15986,12641,1191493,13394,50720,26369,18092,21647,589540,150539,10379,17253,25510,19083,21747,22364,47585,72612,25381,3524,33246,7409,62022,7416,62523,109108,44117,17925,16991,22267,23493,16202,13528,13863,22282,21194,11433,17118,17352,44045,20709,31770,16031,14404
